"player_id","team_2009","team_2010","team_2011","team_2012"
21951,"BUF","BUF","BUF","BUF"
24245,"IND","IND","IND",""
27978,"","","DAL","DAL"
27806,"","STL","STL",""
27878,"","MIA","MIA","MIA"
28601,"","","","OAK"
27033,"BAL","BAL","BAL","BAL"
23790,"TB","DET","",""
26162,"DAL","DAL","DAL","DAL"
27073,"STL","STL","STL",""
29570,"","","","NE"
30566,"","","",""
24347,"CIN","","",""
26911,"","BAL","CAR","CAR"
28736,"","","","ARI"
30194,"","","",""
25423,"PHI","PHI","ARI","ARI"
27081,"HOU","HOU","HOU","HOU"
20384,"DET","SF","",""
26868,"","KC","",""
27204,"","","CLE","CLE"
29946,"","","",""
27819,"","HOU","","BUF"
28063,"","","OAK","OAK"
30539,"","","",""
19127,"WAS","","",""
28307,"","","","ATL"
24408,"OAK","OAK","CIN","CIN"
27148,"","MIA","",""
29668,"","","","IND"
28052,"","","JAC","JAC"
29542,"","","","BUF"
30073,"","","",""
24231,"MIA","MIA","HOU","CIN"
20531,"NO","NO","NO","NO"
22173,"OAK","","",""
23467,"NE","NE","NE","NE"
26491,"PIT","DET","DET","DET"
27102,"DEN","","",""
27507,"","","TEN",""
28600,"","","GB","GB"
26578,"","PHI","PHI","PHI"
28045,"","","SEA","DET"
24448,"WAS","WAS","WAS","WAS"
26928,"CIN","CIN","JAC",""
27060,"BAL","BAL","BAL","BAL"
28032,"","","NYJ","NYJ"
22119,"PIT","PIT","PIT","PIT"
24218,"TEN","TEN","PHI",""
26997,"CLE","CLE","CLE","CLE"
29694,"","","",""
24061,"GB","GB","GB","GB"
22824,"SF","SF","SF","SF"
20337,"CAR","CAR","CAR","CAR"
21451,"PHI","PHI","PHI","PHI"
27888,"","MIN","MIN","MIN"
28086,"","","OAK","OAK"
27583,"","","CAR","CAR"
20995,"SEA","","",""
27087,"","DAL","",""
19646,"OAK","OAK","OAK","OAK"
27038,"TEN","TEN","TEN","TEN"
30460,"","","",""
24805,"BUF","","",""
30112,"","","",""
18351,"WAS","","",""
25728,"WAS","WAS","",""
27831,"","IND","IND","IND"
24663,"CAR","SD","",""
28079,"","","GB","GB"
25866,"","","NE","NE"
26291,"","TB","TB",""
23016,"OAK","BUF","BUF","BUF"
25995,"IND","CAR","CAR","CAR"
26993,"TB","TB","TB","TB"
23518,"CIN","","",""
30092,"","","",""
20260,"CHI","CHI","CHI","CHI"
24398,"DET","","",""
25631,"ATL","ATL","ATL","ATL"
26996,"DET","DET","DET","DET"
6305,"GB","","",""
15194,"WAS","WAS","",""
22009,"SF","GB","",""
29588,"","","","CIN"
24394,"CLE","CLE","HOU","DAL"
27501,"","JAC","TB","TB"
27062,"ATL","ATL","ATL","ATL"
11754,"NE","TEN","","SF"
29314,"","","","CLE"
27678,"","MIA","MIA","MIA"
29999,"","","",""
17162,"PIT","PIT","PIT",""
30563,"","","",""
27276,"","DEN","",""
29697,"","","","IND"
26855,"","ATL","ATL","ATL"
27768,"","","GB","GB"
27781,"","","","NO"
12485,"CHI","","",""
24304,"HOU","HOU","",""
29297,"","","",""
23590,"DAL","DAL","DAL","DAL"
24178,"NYG","STL","",""
24530,"BAL","","",""
29607,"","","","NYJ"
29183,"","","",""
25708,"CAR","CAR","MIA","MIA"
23904,"","","NYJ","NYJ"
27941,"","","BUF","BUF"
30102,"","","",""
26001,"CLE","CLE","CLE",""
28160,"","","TB","TB"
25391,"TB","","",""
27925,"","","","NE"
26914,"","PHI","PHI","PHI"
30558,"","","",""
28445,"","","","SEA"
25407,"NYG","NYG","NYG","JAC"
25430,"DET","DET","",""
25955,"MIN","MIN","",""
29240,"","","",""
22855,"SEA","SEA","WAS","NYG"
27028,"","DEN","",""
30527,"","","",""
22844,"PHI","TB","TB",""
30050,"","","",""
26334,"PIT","PIT","PIT","PIT"
23476,"TEN","TEN","TEN","TEN"
27838,"","NE","NE","NE"
29266,"","","","CLE"
28155,"","","WAS",""
26771,"DET","","",""
23740,"KC","KC","KC","KC"
26961,"","CHI","CHI","CHI"
21383,"MIN","MIN","BAL","BAL"
27134,"IND","","IND",""
24373,"CHI","HOU","NE","BUF"
25525,"OAK","SEA","",""
25902,"TB","TB","TB","NO"
26227,"DET","DET","DET","DET"
29587,"","","","MIN"
25416,"BAL","BAL","BAL","NO"
20536,"SD","NYJ","NYJ",""
27378,"","SF","SEA","SEA"
27920,"","","MIN",""
21570,"SD","JAC","JAC","DET"
27014,"CIN","CIN","CIN","CIN"
26230,"CHI","CHI","",""
27791,"","GB","GB","GB"
22177,"TB","PIT","","PIT"
22778,"NO","NO","NO","NO"
24286,"PHI","CLE","CLE",""
27145,"IND","IND","IND","IND"
30428,"","","",""
26248,"","WAS","WAS","WAS"
24262,"GB","GB","ARI","ARI"
26906,"TB","TB","BUF","BUF"
25405,"CIN","CIN","CIN","CIN"
21647,"ARI","","KC",""
27666,"","","CLE","CLE"
22089,"JAC","JAC","",""
26013,"","DAL","",""
28166,"","","CHI",""
26211,"BAL","BAL","SF","SF"
19310,"BUF","BUF","BUF","BUF"
29155,"","","","JAC"
23619,"","NE","",""
25951,"MIN","NYG","","TEN"
29004,"","","","DAL"
30425,"","","",""
27695,"","KC","","KC"
30127,"","","",""
26979,"STL","STL","STL","NYJ"
22218,"ATL","ATL","DET","DET"
23903,"SEA","NYJ","",""
24399,"MIA","MIA","MIA",""
26373,"SEA","SEA","SEA","HOU"
29688,"","","","KC"
24268,"MIA","MIA","MIA","MIA"
25476,"NYG","","",""
29349,"","","","ARI"
30572,"","","",""
27034,"NE","NE","NE","NE"
26947,"","","SEA",""
27010,"NE","NE","NE","NE"
3739,"DET","","",""
25872,"IND","IND","PHI",""
28201,"","","WAS","OAK"
25605,"HOU","HOU","TB","TEN"
24315,"SF","SEA","SEA","SEA"
27032,"IND","IND","IND","IND"
25630,"CIN","CIN","CIN","CIN"
25552,"MIN","MIN","MIN","DAL"
27130,"CLE","WAS","",""
27624,"","","NYJ","IND"
24405,"","JAC","JAC","JAC"
24258,"NO","NO","NO","NO"
28678,"","","","TB"
27855,"","DET","DET","DET"
29294,"","","","BAL"
29672,"","","","DET"
29770,"","","",""
28876,"","","","TEN"
28171,"","","","IND"
23496,"SD","SD","SD","TB"
25433,"PIT","PIT","PIT","PIT"
29311,"","","",""
28292,"","","NYJ","NYJ"
22999,"GB","GB","GB","GB"
22837,"CHI","CHI","SD",""
23788,"NO","","",""
28202,"","","","KC"
29201,"","","","GB"
30388,"","","",""
12333,"ARI","","",""
25490,"NE","","","JAC"
28003,"","","CAR",""
28267,"","","MIN","MIN"
26157,"DET","DET","DET","DET"
26571,"","KC","KC",""
26205,"STL","STL","","CLE"
25612,"MIA","MIA","MIA","MIA"
23251,"NO","","",""
20199,"JAC","","",""
22867,"CIN","CIN","CIN","CIN"
22928,"PIT","CIN","",""
27116,"DAL","JAC","",""
26190,"ARI","ARI","ARI","ARI"
29615,"","","","MIA"
23445,"DAL","DAL","DAL","DAL"
28606,"","","",""
27608,"","SF","SF","SF"
24261,"BUF","","",""
26788,"GB","SD","",""
23797,"NYG","STL","",""
28942,"","","","DEN"
24278,"SEA","PHI","PHI","PHI"
25565,"DAL","NYJ","NYJ","NYJ"
30128,"","","",""
23362,"PIT","PIT","PIT",""
27713,"","NE","NE","NE"
24403,"NYJ","NYJ","JAC",""
27862,"","JAC","JAC","JAC"
20467,"MIA","","MIA",""
23459,"GB","GB","GB","GB"
24813,"NO","NO","NO","NO"
20524,"OAK","NE","NE",""
26727,"ARI","ARI","ARI","ARI"
30547,"","","",""
27297,"","","","NYJ"
24359,"CLE","PHI","DET",""
585,"DEN","DEN","DEN","DEN"
25602,"ARI","ARI","",""
28010,"","","NO","NO"
29854,"","","",""
25999,"SEA","SEA","SEA","NO"
23463,"SD","SD","SD",""
27401,"","CAR","",""
27787,"","STL","STL","STL"
24301,"NO","NO","NO","NO"
28144,"","","BUF","BUF"
2655,"NO","NO","",""
25483,"NO","NO","",""
30294,"","","",""
28092,"","","SEA","SEA"
23219,"HOU","","HOU",""
9323,"MIN","MIN","MIN",""
24273,"CAR","CAR","ARI","MIA"
25448,"JAC","JAC","",""
19706,"NYG","STL","STL",""
22169,"SD","SD","SD","SD"
25388,"OAK","","",""
27009,"DET","DET","DET","DET"
22414,"SD","SD","SD","SD"
22726,"","","KC",""
29491,"","","","DAL"
26194,"TEN","TEN","TEN","SEA"
21525,"DET","","",""
27442,"","GB","GB","GB"
28493,"","","","PHI"
23136,"ATL","","",""
26145,"KC","KC","KC","KC"
26243,"TEN","TEN","TEN","STL"
25660,"GB","GB","GB","GB"
30318,"","","",""
23443,"ARI","NYG","NYG","NYG"
30348,"","","",""
23487,"OAK","OAK","OAK","OAK"
29681,"","","","STL"
25516,"","DAL","BUF","BUF"
30400,"","","",""
26276,"CAR","IND","",""
21756,"DET","DET","DET","DET"
22786,"ARI","ARI","",""
28061,"","","BAL","BAL"
30520,"","","",""
25523,"IND","IND","JAC",""
26990,"NO","NO","NO","NO"
26294,"ATL","ATL","ATL","ATL"
22427,"NE","NE","NE","NE"
23452,"","SEA","SEA",""
27725,"","PHI","PHI","PHI"
25432,"CAR","CAR","",""
21927,"BAL","","",""
25503,"NYG","NYG","NYG","NYG"
29531,"","","","ARI"
26607,"JAC","JAC","JAC",""
25441,"DET","DET","NO","NO"
27557,"","BAL","","BAL"
18605,"BAL","","",""
27958,"","","TB","TB"
19710,"CLE","","",""
26804,"","TB","",""
27736,"","KC","KC","KC"
29690,"","","","STL"
28488,"","","DAL","DAL"
29253,"","","","CLE"
26790,"CAR","CAR","",""
26899,"NYJ","NYJ","NYJ","NYJ"
24279,"MIN","MIN","SEA",""
24483,"WAS","DEN","","ARI"
27905,"","","SF","SF"
30521,"","","",""
26554,"","","TEN",""
26994,"DEN","DEN","DEN","DEN"
29580,"","","","MIA"
23441,"","CIN","CIN","CIN"
27998,"","","HOU","HOU"
26957,"PIT","PIT","PIT",""
23316,"CLE","CLE","CLE","CLE"
28458,"","","CLE",""
19724,"SF","","",""
18957,"","KC","",""
26219,"HOU","HOU","NE","JAC"
26562,"PIT","","",""
26901,"PIT","PIT","PIT","PIT"
5322,"WAS","WAS","WAS","WAS"
24276,"DEN","DET","DET","DET"
29975,"","","",""
28932,"","","","CLE"
26358,"","DET","",""
26617,"JAC","","",""
27966,"","","NO","NO"
19699,"KC","","",""
19484,"NE","NE","DAL",""
24266,"","MIN","","DAL"
26357,"GB","GB","SF",""
19281,"CLE","","",""
23894,"TB","TB","TB","TB"
29643,"","","","HOU"
27612,"","","MIN",""
30523,"","","",""
25825,"TEN","TEN","TEN","TEN"
27402,"","CAR","CAR","CAR"
28022,"","","TB","TB"
27881,"","IND","IND","IND"
27984,"","","DEN","DEN"
28825,"","","OAK","OAK"
29052,"","","","JAC"
27239,"","","PIT",""
13282,"BAL","NYJ","",""
22167,"CIN","CIN","CIN","CIN"
21746,"WAS","","",""
20664,"","SD","",""
22539,"OAK","OAK","OAK","OAK"
23533,"SEA","","SEA","SEA"
25511,"SEA","BUF","",""
27714,"","BAL","BAL","BAL"
27754,"","ARI","ARI","ARI"
26241,"STL","STL","STL","IND"
23645,"CLE","ARI","CAR","CAR"
27131,"STL","","",""
22814,"TEN","TEN","TEN",""
27154,"KC","KC","KC","KC"
27347,"","ARI","",""
3874,"WAS","WAS","",""
15474,"SF","SF","SD","SD"
27202,"","ATL","ATL","ATL"
21096,"DET","","",""
25502,"","TEN","TEN","TEN"
28053,"","","SF","SF"
26581,"","GB","GB","GB"
21178,"HOU","SEA","",""
26796,"HOU","HOU","HOU","HOU"
25569,"TB","TB","TB","TB"
22613,"HOU","","",""
26340,"PHI","DEN","DEN","DEN"
27685,"","PIT","PIT","PIT"
29265,"","","","DET"
20478,"KC","","",""
28251,"","","NE","NE"
23621,"NYG","DET","JAC",""
27770,"","ATL","ATL",""
24697,"IND","IND","IND",""
22838,"NYG","NYG","NYG","NYG"
25521,"BAL","SD","SD","SD"
30085,"","","",""
21225,"HOU","HOU","JAC",""
22397,"HOU","HOU","BAL","BAL"
27813,"","WAS","WAS",""
30196,"","","",""
28595,"","","",""
26303,"SEA","PHI","PHI","OAK"
25479,"BUF","JAC","","PHI"
22100,"TEN","TEN","",""
27664,"","GB","GB","GB"
7611,"DEN","WAS","ARI","ARI"
25582,"DAL","","",""
26968,"KC","KC","KC","KC"
29543,"","","","KC"
29657,"","","","NO"
27059,"MIA","NYJ","NYJ","NYJ"
23177,"OAK","OAK","OAK","OAK"
25824,"NO","NO","","NO"
16112,"MIA","NYJ","MIA",""
25573,"","NE","CLE",""
26784,"GB","","GB","GB"
27829,"","IND","IND","IND"
29604,"","","","WAS"
10373,"SEA","SEA","CAR","CHI"
23480,"SEA","SEA","",""
25714,"","PHI","",""
26579,"CHI","","CHI","NYJ"
22954,"ARI","ARI","DET","DET"
26319,"BUF","","",""
28096,"","","IND",""
27431,"","","BUF","STL"
23880,"NE","","STL",""
24248,"HOU","HOU","HOU","PHI"
27805,"","TB","TB","TB"
23013,"","","SEA","SEA"
30574,"","","",""
30164,"","","",""
28124,"","","GB","GB"
25447,"OAK","OAK","OAK","IND"
26008,"NYJ","NYJ","NYJ","STL"
24465,"HOU","HOU","WAS",""
25555,"CHI","CHI","CHI","BAL"
28278,"","","","BAL"
27967,"","","","CHI"
23560,"PHI","PHI","PHI","PHI"
26233,"IND","IND","IND","OAK"
26260,"CHI","CHI","CHI","CHI"
27788,"","OAK","","OAK"
22554,"IND","","",""
27766,"","IND","",""
28309,"","","","CLE"
18503,"HOU","","",""
22921,"ARI","ARI","ARI","ARI"
27098,"NYG","ATL","",""
27063,"SEA","SEA","SEA",""
21175,"HOU","","",""
24460,"WAS","SEA","",""
28151,"","","WAS",""
22764,"MIA","","",""
27237,"","NE","NE",""
24529,"IND","IND","",""
26407,"BAL","BAL","BAL","BAL"
23108,"ARI","ARI","STL",""
21153,"OAK","","",""
23287,"NYJ","NYJ","NYJ","DEN"
18926,"ATL","","",""
29528,"","","","ARI"
26831,"NE","","",""
29878,"","","",""
30449,"","","",""
24815,"JAC","JAC","",""
25412,"CAR","CAR","CAR","CAR"
26372,"ATL","","",""
25980,"","","NO","NO"
29250,"","","","CHI"
29336,"","","",""
16960,"KC","KC","",""
26054,"TEN","","",""
5091,"NE","NE","NE",""
21083,"SEA","","",""
27963,"","","SEA","SEA"
29568,"","","","DEN"
27989,"","","TB","TB"
28792,"","","","ATL"
28167,"","","CAR",""
26493,"","NYJ","NYJ","NYJ"
29493,"","","",""
26213,"KC","KC","KC","KC"
30062,"","","",""
28263,"","","","DAL"
29284,"","","","GB"
30070,"","","",""
25440,"CLE","CLE","DET","TB"
25834,"PIT","","",""
27965,"","","BAL","BAL"
21960,"TB","NO","",""
26933,"WAS","","",""
29312,"","","","NYG"
30072,"","","",""
24316,"DET","","",""
30548,"","","",""
23460,"WAS","OAK","OAK","CHI"
24673,"KC","SD","",""
24517,"WAS","WAS","","WAS"
27840,"","CAR","","ATL"
22046,"SEA","SEA","SEA","SEA"
25627,"SD","SD","","KC"
22581,"MIN","MIN","MIN","MIN"
23742,"SEA","SEA","SEA","SEA"
29391,"","","",""
30505,"","","",""
25697,"NYJ","CLE","MIA","MIA"
23663,"ARI","ARI","ARI",""
6101,"ATL","ATL","ATL","ATL"
22910,"BUF","BUF","BAL",""
27904,"","OAK","OAK","OAK"
21149,"WAS","WAS","TB",""
22895,"MIA","JAC","",""
23450,"SD","SD","",""
26593,"STL","NO","",""
28344,"","","CHI",""
27892,"","IND","IND","IND"
25574,"","CHI","CHI","CHI"
26498,"DET","DET","DET","DET"
27069,"","CIN","","ATL"
25517,"CHI","","",""
22915,"DAL","DAL","MIA",""
28143,"","","SEA","TB"
20506,"KC","","",""
27191,"","CIN","",""
26330,"CLE","CLE","CLE","CLE"
26501,"SF","SF","",""
9056,"TEN","","",""
22858,"","WAS","WAS",""
22924,"PIT","PIT","PIT","PIT"
25427,"","","WAS",""
27133,"NE","NE","",""
27950,"","","MIN","MIN"
23498,"TB","SEA","SEA",""
27799,"","CAR","CAR","WAS"
27895,"","","IND",""
28191,"","","WAS",""
27918,"","","CIN","CIN"
30463,"","","",""
29432,"","","",""
25495,"MIA","MIA","MIA","MIA"
23176,"CLE","CLE","CLE","CLE"
121,"WAS","","",""
27750,"","","",""
24223,"BUF","BUF","SF","SF"
25398,"SF","SF","SF","SF"
23299,"KC","","",""
29310,"","","",""
7681,"JAC","","",""
24342,"MIN","MIN","ATL","ATL"
29553,"","","","NYJ"
23847,"NO","NO","NO",""
24081,"","","CLE",""
29214,"","","",""
25579,"GB","GB","GB",""
26453,"KC","","",""
29646,"","","","NE"
27974,"","","SF","SF"
21970,"BUF","","",""
26199,"IND","IND","IND",""
22876,"NO","","",""
26149,"CIN","CIN","","NYG"
29677,"","","","CLE"
20245,"PHI","PHI","PHI","PHI"
28095,"","","DET","DET"
28871,"","","","STL"
21236,"STL","SD","SD","SD"
24221,"SF","SF","SF","SF"
27214,"","WAS","DET","WAS"
28031,"","","CHI","CHI"
26349,"GB","GB","GB","SEA"
23074,"STL","","",""
26144,"OAK","OAK","OAK","OAK"
21995,"BUF","BUF","BUF","BUF"
26193,"PIT","","",""
21143,"CIN","CIN","",""
22922,"TB","TB","TB","NE"
29299,"","","",""
25701,"KC","KC","KC","SD"
26995,"PHI","PHI","PHI","PHI"
28954,"","","","PIT"
26935,"HOU","HOU","HOU","HOU"
26249,"","PHI","CIN","IND"
28795,"","","",""
28924,"","","","CLE"
27140,"STL","","HOU","CLE"
24257,"CHI","CHI","HOU","HOU"
29211,"","","","GB"
26539,"WAS","","",""
26003,"MIA","MIA","MIA","MIA"
27783,"","SEA","SEA","SEA"
30107,"","","",""
27682,"","","SD","SD"
21215,"BUF","","",""
19632,"OAK","OAK","OAK","OAK"
23682,"BUF","BUF","BUF","BUF"
27469,"","","IND","IND"
19940,"PIT","PIT","PIT",""
26309,"OAK","OAK","OAK","NE"
25466,"JAC","JAC","STL",""
27019,"CAR","CAR","SD",""
29170,"","","",""
30502,"","","",""
23544,"DAL","DAL","CHI",""
28156,"","","GB","GB"
19650,"DET","","",""
26958,"","TEN","",""
30577,"","","",""
28651,"","","","STL"
21488,"DAL","DAL","DAL","PHI"
27929,"","","","OAK"
21157,"NYJ","MIN","OAK",""
25622,"NYJ","CLE","ARI",""
29529,"","","","TEN"
25996,"IND","","",""
22001,"PHI","MIA","",""
26408,"","","IND","IND"
6800,"DET","DET","DET","DET"
30386,"","","",""
26174,"WAS","WAS","NYG",""
29614,"","","","STL"
27257,"","STL","","JAC"
27752,"","JAC","JAC","JAC"
27774,"","CAR","CAR","CAR"
25642,"PHI","","",""
27744,"","MIA","MIA","MIA"
21684,"SEA","SEA","",""
25397,"HOU","HOU","CHI","CHI"
27796,"","MIN","MIN","MIN"
22288,"ARI","ARI","",""
29560,"","","","CIN"
28836,"","","","SF"
28996,"","","","WAS"
23528,"PIT","PIT","PIT","IND"
29566,"","","","TEN"
26664,"","GB","GB","GB"
4073,"DEN","DEN","DEN",""
22178,"BAL","BAL","DEN","DEN"
22890,"MIA","MIA","MIA",""
30078,"","","",""
29707,"","","","JAC"
28211,"","","","IND"
30395,"","","",""
26015,"","","STL",""
20445,"DET","DET","DET","DET"
22737,"SD","SD","SD","SD"
23563,"DET","","DET",""
25534,"SF","SF","SF","SF"
27884,"","","","BAL"
28660,"","","DAL","DAL"
1545,"","JAC","",""
22038,"NE","NE","",""
27025,"SEA","","SEA","SEA"
24413,"IND","IND","MIN","MIN"
24417,"BAL","BAL","BAL","BAL"
21229,"ATL","ATL","NYG",""
27405,"","CIN","",""
26220,"JAC","","",""
29318,"","","","BUF"
29408,"","","","GB"
26952,"MIN","MIN","MIN","MIN"
26992,"SD","SD","SD","SD"
26757,"MIA","SD","SD",""
6915,"GB","MIA","STL",""
26956,"ARI","ARI","ARI","ARI"
27352,"","ARI","",""
27698,"","TEN","",""
27726,"","DAL","JAC",""
18925,"SF","SF","",""
27084,"DET","DET","DET","DET"
26165,"DAL","DAL","DAL","DAL"
22171,"BAL","SD","",""
20286,"KC","KC","","CAR"
28042,"","","TB","TB"
20006,"NYG","","",""
28062,"","","CLE","CLE"
25506,"GB","","",""
27972,"","","BUF","BUF"
21901,"ATL","","",""
24335,"CHI","CAR","",""
30443,"","","",""
19629,"CIN","CIN","CIN","BAL"
29087,"","","","TB"
25420,"ARI","ARI","SEA","SEA"
27722,"","","PHI",""
28357,"","","CHI","CHI"
29204,"","","","JAC"
26389,"WAS","WAS","",""
27667,"","","NYJ","NYJ"
28420,"","","JAC","JAC"
24233,"DAL","MIA","DET","NE"
26100,"JAC","","",""
30528,"","","",""
29145,"","","","TB"
29146,"","","","SEA"
23310,"NO","NO","NO","NO"
25435,"JAC","JAC","DET","DET"
24598,"SEA","","",""
25413,"DAL","DAL","DAL","DAL"
25465,"GB","GB","GB","GB"
29033,"","","",""
29215,"","","","CIN"
30448,"","","",""
24188,"KC","","",""
20462,"DEN","","",""
24247,"NYG","NYG","NYG","NYG"
28108,"","","MIN","MIN"
30540,"","","",""
25529,"ARI","ARI","KC","KC"
27011,"STL","STL","STL","STL"
29134,"","","","TEN"
29175,"","","",""
21194,"DEN","DEN","DEN",""
27362,"","IND","",""
30060,"","","",""
1980,"HOU","SD","",""
23614,"CAR","CHI","DET","JAC"
26355,"BAL","","",""
29227,"","","",""
29252,"","","","BAL"
21267,"NO","NO","SF","SF"
22832,"GB","GB","GB","STL"
28208,"","","PIT",""
29130,"","","","GB"
26184,"CHI","CHI","CHI","CHI"
27821,"","","WAS",""
28903,"","","","SF"
22696,"CIN","CIN","",""
28023,"","","BAL","BAL"
28270,"","","PIT","IND"
29665,"","","","WAS"
27076,"JAC","JAC","JAC","JAC"
30088,"","","",""
27727,"","SEA","",""
27755,"","BAL","BAL","BAL"
28930,"","","","CLE"
25567,"KC","","",""
26381,"CAR","CAR","",""
27159,"WAS","WAS","",""
22059,"IND","IND","IND","IND"
26929,"","","","HOU"
24103,"JAC","JAC","JAC","JAC"
28345,"","","","IND"
9530,"NO","NO","",""
23464,"IND","","",""
27801,"","CAR","",""
22158,"NYJ","SD","NYJ",""
25610,"","","TEN","TEN"
27735,"","ATL","ATL","ATL"
23468,"SF","SF","NYG","NYG"
29638,"","","","ARI"
29676,"","","","DAL"
27097,"","SD","","SD"
7213,"CLE","","",""
27655,"","BUF","BUF",""
26939,"ARI","ARI","",""
26279,"","WAS","WAS","NYG"
27201,"","GB","",""
29423,"","","","ATL"
25749,"","ARI","ARI",""
28065,"","","","HOU"
23679,"STL","STL","STL","BAL"
30486,"","","",""
24284,"","","SEA","SEA"
27355,"","MIA","NO","MIA"
27828,"","SEA","",""
27542,"","BUF","",""
26815,"GB","","",""
27068,"","TB","","MIN"
28038,"","","BUF","BUF"
29525,"","","","SD"
26225,"TEN","TEN","TEN","TEN"
26502,"","SF","SF","SF"
27693,"","NE","NE",""
23363,"CAR","CAR","",""
22878,"","TEN","KC",""
21227,"ATL","ATL","SF",""
22805,"MIA","MIA","MIA","MIA"
26286,"DET","DET","IND","MIN"
22040,"NO","NO","NO","NO"
23639,"MIA","MIA","MIN",""
22067,"MIA","MIA","MIA","NYJ"
22250,"PIT","","",""
24356,"CIN","CIN","CIN","PIT"
30063,"","","",""
29308,"","","","SEA"
24427,"JAC","","",""
25719,"PHI","PHI","PHI","PHI"
24333,"NE","NE","NE","NE"
28362,"","","","TEN"
29415,"","","","HOU"
27503,"","GB","STL","IND"
22913,"NYJ","","",""
26168,"SEA","DET","DET","DET"
27709,"","OAK","OAK",""
20301,"DEN","DEN","",""
30300,"","","",""
25561,"BAL","SF","",""
29530,"","","","ARI"
21929,"GB","GB","CIN",""
27704,"","WAS","WAS","WAS"
22090,"OAK","OAK","",""
29273,"","","","SEA"
30584,"","","",""
24314,"PHI","PHI","",""
25786,"GB","PIT","PIT",""
27123,"ATL","ATL","ATL",""
23648,"TEN","DEN","DEN","DEN"
27054,"WAS","WAS","WAS",""
21246,"DET","PIT","PIT","PIT"
29585,"","","","NE"
23593,"NYG","NYG","NYG","NYG"
25589,"KC","IND","",""
1263,"BAL","BAL","BAL","BAL"
22766,"DAL","SD","SD",""
28409,"","","JAC","GB"
23465,"PIT","PIT","PIT","PIT"
26331,"","BUF","",""
29419,"","","","PHI"
22942,"SD","SD","SD","SD"
24235,"KC","KC","KC","KC"
27261,"","NYG","",""
27195,"","","DEN","NO"
29212,"","","","DET"
28177,"","","",""
27313,"","NYG","",""
30282,"","","",""
26830,"","HOU","STL",""
29479,"","","","CIN"
24349,"NE","NE","NE","NE"
26159,"CAR","","CAR",""
27029,"PHI","PHI","PHI","PHI"
27985,"","","STL","STL"
27718,"","HOU","HOU","HOU"
29669,"","","","NE"
17915,"MIA","MIA","BAL",""
27962,"","","NO","NO"
29407,"","","","NYG"
27777,"","BUF","BUF","BUF"
28895,"","","","IND"
28036,"","","CAR",""
28943,"","","","DEN"
27189,"","TB","",""
22409,"SEA","SEA","TEN","TEN"
25470,"CAR","CAR","CAR","CAR"
741,"TB","TB","TB","TB"
27889,"","PIT","PIT","PIT"
30530,"","","",""
4505,"BUF","","",""
23613,"GB","","",""
10634,"NO","","",""
23313,"OAK","DET","DET",""
21185,"SF","STL","",""
28035,"","","CAR","CAR"
28118,"","","BAL","BAL"
22049,"DAL","IND","",""
27639,"","KC","KC","KC"
20380,"NYJ","NYJ","",""
29575,"","","","MIN"
23090,"","CLE","",""
20712,"PIT","PIT","PIT","PIT"
27785,"","","","STL"
24714,"BAL","BAL","BAL","KC"
27959,"","","CLE","CLE"
28571,"","","TB",""
24406,"SF","CAR","",""
10944,"NO","","",""
28040,"","","CLE","CLE"
24305,"TB","TB","DET","JAC"
26465,"","WAS","WAS","MIA"
19664,"SEA","","",""
30421,"","","",""
24263,"MIN","MIN","MIN","WAS"
30198,"","","",""
21612,"NE","","NE",""
24285,"BUF","BUF","JAC",""
25439,"CIN","CIN","CIN","CIN"
27675,"","BAL","BAL","BAL"
23557,"NYJ","ARI","ARI","ARI"
27375,"","SF","SF","SF"
24401,"SD","SD","SD","SD"
28019,"","","OAK","PIT"
30468,"","","",""
26499,"SF","","",""
9472,"CHI","CHI","NO",""
29629,"","","",""
24156,"PHI","PHI","",""
25633,"STL","STL","",""
21262,"CLE","CLE","DAL","DAL"
25571,"BUF","DET","DET","DET"
28140,"","","NYG","NYG"
28838,"","","",""
27058,"MIN","MIN","MIN",""
28114,"","","DAL","DAL"
15754,"DEN","SEA","NYG","DEN"
26019,"NYJ","NYJ","NE","NE"
26763,"SF","GB","",""
26557,"","","","JAC"
27975,"","","CLE","CLE"
23512,"HOU","","",""
27992,"","","PHI",""
28347,"","","",""
25829,"PIT","PIT","PIT","PIT"
27856,"","TB","TB","TB"
28665,"","","DAL",""
28242,"","","SF",""
22078,"NO","NO","",""
28354,"","","CHI",""
28586,"","","","SD"
29279,"","","","CLE"
13255,"NO","NO","",""
28172,"","","SD","SD"
29259,"","","","BAL"
23562,"ATL","ATL","CHI",""
28020,"","","SD",""
27531,"","NO","NO","NO"
29567,"","","","PHI"
27610,"","SF","NE","OAK"
25535,"KC","","",""
23462,"ATL","ATL","ATL","ATL"
20489,"WAS","WAS","NE","OAK"
21357,"WAS","OAK","OAK",""
29038,"","","","NYJ"
27547,"","","MIN","MIN"
23495,"IND","IND","ATL","CHI"
23611,"","WAS","",""
29679,"","","","HOU"
23255,"NE","NE","",""
24193,"PIT","","PIT","PIT"
24533,"","STL","",""
25458,"","MIN","MIN",""
29264,"","","","BAL"
28013,"","","SEA","SEA"
29626,"","","","STL"
28253,"","","MIA",""
29882,"","","",""
27991,"","","CHI","CHI"
27657,"","OAK","OAK","OAK"
22738,"WAS","WAS","WAS","WAS"
