"player_id","full_name","position","team","gsis_id","season_year","week","nbplays","receiving_yds","receiving_tds","receiving_rec"
"00-0029673","DeVier Posey","WR","HOU","2012123004",2012,17,3,16,0,1
"00-0020498","Reggie Wayne","WR","IND","2012090900",2012,1,18,135,0,9
"00-0020498","Reggie Wayne","WR","IND","2012091603",2012,2,7,71,1,6
"00-0020498","Reggie Wayne","WR","IND","2012092308",2012,3,15,88,0,8
"00-0020498","Reggie Wayne","WR","IND","",2012,4,0,0,0,0
"00-0020498","Reggie Wayne","WR","IND","2012100702",2012,5,21,212,1,13
"00-0020498","Reggie Wayne","WR","IND","2012101402",2012,6,10,87,0,5
"00-0020498","Reggie Wayne","WR","IND","2012102106",2012,7,11,73,0,6
"00-0020498","Reggie Wayne","WR","IND","2012102803",2012,8,11,91,0,7
"00-0020498","Reggie Wayne","WR","IND","2012110407",2012,9,9,78,1,7
"00-0020498","Reggie Wayne","WR","IND","2012110800",2012,10,12,96,0,8
"00-0020498","Reggie Wayne","WR","IND","2012111806",2012,11,18,72,0,7
"00-0020498","Reggie Wayne","WR","IND","2012112502",2012,12,14,102,0,8
"00-0020498","Reggie Wayne","WR","IND","2012120205",2012,13,10,51,0,4
"00-0020498","Reggie Wayne","WR","IND","2012120903",2012,14,12,64,1,6
"00-0020498","Reggie Wayne","WR","IND","2012121607",2012,15,8,14,0,3
"00-0020498","Reggie Wayne","WR","IND","2012122305",2012,16,12,81,1,5
"00-0020498","Reggie Wayne","WR","IND","2012123004",2012,17,12,40,0,4
"00-0026983","Darrius Heyward-Bey","WR","IND","2012091001",2012,1,5,43,0,3
"00-0026983","Darrius Heyward-Bey","WR","IND","2012091612",2012,2,8,41,0,4
"00-0026983","Darrius Heyward-Bey","WR","IND","2012092312",2012,3,5,14,1,2
"00-0026983","Darrius Heyward-Bey","WR","IND","",2012,4,0,0,0,0
"00-0026983","Darrius Heyward-Bey","WR","IND","",2012,5,0,0,0,0
"00-0026983","Darrius Heyward-Bey","WR","IND","2012101400",2012,6,3,0,0,0
"00-0026983","Darrius Heyward-Bey","WR","IND","2012102109",2012,7,7,85,0,4
"00-0026983","Darrius Heyward-Bey","WR","IND","2012102809",2012,8,3,32,1,1
"00-0026983","Darrius Heyward-Bey","WR","IND","2012110409",2012,9,6,74,0,5
"00-0026983","Darrius Heyward-Bey","WR","IND","2012111104",2012,10,9,82,1,5
"00-0026983","Darrius Heyward-Bey","WR","IND","2012111809",2012,11,5,69,0,4
"00-0026983","Darrius Heyward-Bey","WR","IND","2012112500",2012,12,4,0,0,0
"00-0026983","Darrius Heyward-Bey","WR","IND","2012120211",2012,13,6,40,0,4
"00-0026983","Darrius Heyward-Bey","WR","IND","2012120600",2012,14,7,82,1,5
"00-0026983","Darrius Heyward-Bey","WR","IND","2012121612",2012,15,6,0,0,0
"00-0026983","Darrius Heyward-Bey","WR","IND","2012122301",2012,16,7,31,0,2
"00-0026983","Darrius Heyward-Bey","WR","IND","2012123013",2012,17,4,13,1,2
"00-0027755","David Reed","WR","IND","",2012,1,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,2,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,3,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,4,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,5,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,6,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,7,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,8,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,9,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,10,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,11,0,0,0,0
"00-0027755","David Reed","WR","IND","",2012,12,0,0,0,0
"00-0027755","David Reed","WR","IND","2012120210",2012,13,2,0,0,0
"00-0027755","David Reed","WR","IND","2012120900",2012,14,1,0,0,0
"00-0027755","David Reed","WR","IND","2012121606",2012,15,2,22,0,2
"00-0027755","David Reed","WR","IND","",2012,16,0,0,0,0
"00-0027755","David Reed","WR","IND","2012123002",2012,17,5,44,0,3
"00-0029548","LaVon Brazill","WR","IND","2012090900",2012,1,5,10,0,1
"00-0029548","LaVon Brazill","WR","IND","",2012,2,0,0,0,0
"00-0029548","LaVon Brazill","WR","IND","2012092308",2012,3,1,0,0,0
"00-0029548","LaVon Brazill","WR","IND","",2012,4,0,0,0,0
"00-0029548","LaVon Brazill","WR","IND","",2012,5,0,0,0,0
"00-0029548","LaVon Brazill","WR","IND","2012101402",2012,6,3,14,0,1
"00-0029548","LaVon Brazill","WR","IND","2012102106",2012,7,2,0,0,0
"00-0029548","LaVon Brazill","WR","IND","2012102803",2012,8,1,9,0,1
"00-0029548","LaVon Brazill","WR","IND","2012110407",2012,9,5,25,0,2
"00-0029548","LaVon Brazill","WR","IND","2012110800",2012,10,2,21,0,1
"00-0029548","LaVon Brazill","WR","IND","2012111806",2012,11,5,46,0,2
"00-0029548","LaVon Brazill","WR","IND","2012112502",2012,12,1,11,0,1
"00-0029548","LaVon Brazill","WR","IND","2012120205",2012,13,4,42,1,1
"00-0029548","LaVon Brazill","WR","IND","2012120903",2012,14,1,8,0,1
"00-0029548","LaVon Brazill","WR","IND","",2012,15,0,0,0,0
"00-0029548","LaVon Brazill","WR","IND","2012122305",2012,16,4,0,0,0
"00-0029548","LaVon Brazill","WR","IND","",2012,17,0,0,0,0
"00-0029608","T.Y. Hilton","WR","IND","",2012,1,0,0,0,0
"00-0029608","T.Y. Hilton","WR","IND","2012091603",2012,2,4,15,0,1
"00-0029608","T.Y. Hilton","WR","IND","2012092308",2012,3,14,113,1,4
"00-0029608","T.Y. Hilton","WR","IND","",2012,4,0,0,0,0
"00-0029608","T.Y. Hilton","WR","IND","2012100702",2012,5,17,37,0,3
"00-0029608","T.Y. Hilton","WR","IND","2012101402",2012,6,8,31,0,3
"00-0029608","T.Y. Hilton","WR","IND","2012102106",2012,7,9,22,0,2
"00-0029608","T.Y. Hilton","WR","IND","2012102803",2012,8,7,35,0,5
"00-0029608","T.Y. Hilton","WR","IND","2012110407",2012,9,16,102,1,6
"00-0029608","T.Y. Hilton","WR","IND","2012110800",2012,10,6,0,0,0
"00-0029608","T.Y. Hilton","WR","IND","2012111806",2012,11,15,100,2,6
"00-0029608","T.Y. Hilton","WR","IND","2012112502",2012,12,8,33,1,3
"00-0029608","T.Y. Hilton","WR","IND","2012120205",2012,13,16,100,0,6
"00-0029608","T.Y. Hilton","WR","IND","2012120903",2012,14,8,50,0,2
"00-0029608","T.Y. Hilton","WR","IND","2012121607",2012,15,8,78,1,3
"00-0029608","T.Y. Hilton","WR","IND","2012122305",2012,16,6,34,0,2
"00-0029608","T.Y. Hilton","WR","IND","2012123004",2012,17,7,111,1,4
"00-0028052","Cecil Shorts","WR","JAC","2012090901",2012,1,7,74,1,4
"00-0028052","Cecil Shorts","WR","JAC","2012091607",2012,2,2,0,0,0
"00-0028052","Cecil Shorts","WR","JAC","2012092308",2012,3,3,80,1,1
"00-0028052","Cecil Shorts","WR","JAC","2012093009",2012,4,5,8,0,1
"00-0028052","Cecil Shorts","WR","JAC","2012100708",2012,5,3,43,0,2
"00-0028052","Cecil Shorts","WR","JAC","",2012,6,0,0,0,0
"00-0028052","Cecil Shorts","WR","JAC","2012102109",2012,7,12,81,1,4
"00-0028052","Cecil Shorts","WR","JAC","2012102800",2012,8,12,116,0,8
"00-0028052","Cecil Shorts","WR","JAC","2012110402",2012,9,4,56,0,3
"00-0028052","Cecil Shorts","WR","JAC","2012110800",2012,10,13,105,1,6
"00-0028052","Cecil Shorts","WR","JAC","2012111807",2012,11,6,81,1,3
"00-0028052","Cecil Shorts","WR","JAC","2012112503",2012,12,7,105,1,4
"00-0028052","Cecil Shorts","WR","JAC","2012120206",2012,13,12,77,1,7
"00-0028052","Cecil Shorts","WR","JAC","",2012,14,0,0,0,0
"00-0028052","Cecil Shorts","WR","JAC","2012121605",2012,15,11,101,0,6
"00-0028052","Cecil Shorts","WR","JAC","2012122304",2012,16,12,54,0,6
"00-0028052","Cecil Shorts","WR","JAC","",2012,17,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,1,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012091603",2012,2,2,7,1,1
"00-0028174","Stephen Burton","WR","JAC","2012092302",2012,3,1,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,4,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012100704",2012,5,1,6,0,1
"00-0028174","Stephen Burton","WR","JAC","",2012,6,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012102101",2012,7,1,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,8,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,9,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012111107",2012,10,1,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,11,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012112505",2012,12,1,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012120201",2012,13,1,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,14,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","2012121603",2012,15,4,22,0,3
"00-0028174","Stephen Burton","WR","JAC","",2012,16,0,0,0,0
"00-0028174","Stephen Burton","WR","JAC","",2012,17,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,1,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,2,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,3,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,4,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,5,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,6,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,7,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,8,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,9,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,10,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,11,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,12,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,13,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,14,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,15,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","",2012,16,0,0,0,0
"00-0029155","Mike Brown","WR","JAC","2012123005",2012,17,1,0,0,0
"00-0029707","Justin Blackmon","WR","JAC","2012090901",2012,1,8,24,0,3
"00-0029707","Justin Blackmon","WR","JAC","2012091607",2012,2,4,0,0,0
"00-0029707","Justin Blackmon","WR","JAC","2012092308",2012,3,5,7,0,1
"00-0029707","Justin Blackmon","WR","JAC","2012093009",2012,4,10,48,0,6
"00-0029707","Justin Blackmon","WR","JAC","2012100708",2012,5,8,40,0,3
"00-0029707","Justin Blackmon","WR","JAC","",2012,6,0,0,0,0
"00-0029707","Justin Blackmon","WR","JAC","2012102109",2012,7,4,7,0,1
"00-0029707","Justin Blackmon","WR","JAC","2012102800",2012,8,9,67,0,4
"00-0029707","Justin Blackmon","WR","JAC","2012110402",2012,9,9,32,1,5
"00-0029707","Justin Blackmon","WR","JAC","2012110800",2012,10,6,25,0,3
"00-0029707","Justin Blackmon","WR","JAC","2012111807",2012,11,13,236,1,7
"00-0029707","Justin Blackmon","WR","JAC","2012112503",2012,12,7,62,1,5
"00-0029707","Justin Blackmon","WR","JAC","2012120206",2012,13,6,9,0,1
"00-0029707","Justin Blackmon","WR","JAC","2012120904",2012,14,12,57,0,6
"00-0029707","Justin Blackmon","WR","JAC","2012121605",2012,15,11,93,0,6
"00-0029707","Justin Blackmon","WR","JAC","2012122304",2012,16,12,79,1,7
"00-0029707","Justin Blackmon","WR","JAC","2012123005",2012,17,14,79,1,6
"00-0025410","Dwayne Bowe","WR","KC","2012090908",2012,1,6,53,0,3
"00-0025410","Dwayne Bowe","WR","KC","2012091605",2012,2,15,102,2,8
"00-0025410","Dwayne Bowe","WR","KC","2012092305",2012,3,16,79,0,7
"00-0025410","Dwayne Bowe","WR","KC","2012093002",2012,4,12,108,1,7
"00-0025410","Dwayne Bowe","WR","KC","2012100706",2012,5,9,60,0,6
"00-0025410","Dwayne Bowe","WR","KC","2012101401",2012,6,9,21,0,3
"00-0025410","Dwayne Bowe","WR","KC","",2012,7,0,0,0,0
"00-0025410","Dwayne Bowe","WR","KC","2012102809",2012,8,7,65,0,3
"00-0025410","Dwayne Bowe","WR","KC","2012110100",2012,9,10,79,0,8
"00-0025410","Dwayne Bowe","WR","KC","2012111200",2012,10,9,55,0,4
"00-0025410","Dwayne Bowe","WR","KC","2012111808",2012,11,2,0,0,0
"00-0025410","Dwayne Bowe","WR","KC","2012112504",2012,12,12,41,0,4
"00-0025410","Dwayne Bowe","WR","KC","2012120204",2012,13,7,64,0,4
"00-0025410","Dwayne Bowe","WR","KC","2012120901",2012,14,2,70,0,2
"00-0025410","Dwayne Bowe","WR","KC","",2012,15,0,0,0,0
"00-0025410","Dwayne Bowe","WR","KC","",2012,16,0,0,0,0
"00-0025410","Dwayne Bowe","WR","KC","",2012,17,0,0,0,0
"00-0026173","Donnie Avery","WR","KC","2012090900",2012,1,8,37,1,3
"00-0026173","Donnie Avery","WR","KC","2012091603",2012,2,12,111,0,9
"00-0026173","Donnie Avery","WR","KC","2012092308",2012,3,9,28,0,2
"00-0026173","Donnie Avery","WR","KC","",2012,4,0,0,0,0
"00-0026173","Donnie Avery","WR","KC","2012100702",2012,5,8,22,0,3
"00-0026173","Donnie Avery","WR","KC","2012101402",2012,6,14,60,0,4
"00-0026173","Donnie Avery","WR","KC","2012102106",2012,7,6,46,0,4
"00-0026173","Donnie Avery","WR","KC","2012102803",2012,8,8,42,0,4
"00-0026173","Donnie Avery","WR","KC","2012110407",2012,9,8,108,0,5
"00-0026173","Donnie Avery","WR","KC","2012110800",2012,10,6,65,0,4
"00-0026173","Donnie Avery","WR","KC","2012111806",2012,11,4,34,0,3
"00-0026173","Donnie Avery","WR","KC","2012112502",2012,12,8,31,0,3
"00-0026173","Donnie Avery","WR","KC","2012120205",2012,13,15,91,2,5
"00-0026173","Donnie Avery","WR","KC","2012120903",2012,14,10,31,0,3
"00-0026173","Donnie Avery","WR","KC","2012121607",2012,15,5,37,0,3
"00-0026173","Donnie Avery","WR","KC","2012122305",2012,16,9,38,0,5
"00-0026173","Donnie Avery","WR","KC","2012123004",2012,17,1,0,0,0
"00-0027651","Dexter McCluster","WR","KC","2012090908",2012,1,11,82,0,6
"00-0027651","Dexter McCluster","WR","KC","2012091605",2012,2,5,32,0,4
"00-0027651","Dexter McCluster","WR","KC","2012092305",2012,3,5,28,0,3
"00-0027651","Dexter McCluster","WR","KC","2012093002",2012,4,5,6,0,2
"00-0027651","Dexter McCluster","WR","KC","2012100706",2012,5,1,0,0,0
"00-0027651","Dexter McCluster","WR","KC","2012101401",2012,6,8,39,0,6
"00-0027651","Dexter McCluster","WR","KC","",2012,7,0,0,0,0
"00-0027651","Dexter McCluster","WR","KC","2012102809",2012,8,10,54,1,6
"00-0027651","Dexter McCluster","WR","KC","2012110100",2012,9,11,17,0,2
"00-0027651","Dexter McCluster","WR","KC","2012111200",2012,10,5,18,0,2
"00-0027651","Dexter McCluster","WR","KC","2012111808",2012,11,4,37,0,3
"00-0027651","Dexter McCluster","WR","KC","2012112504",2012,12,6,21,0,4
"00-0027651","Dexter McCluster","WR","KC","2012120204",2012,13,6,16,0,2
"00-0027651","Dexter McCluster","WR","KC","2012120901",2012,14,3,8,0,1
"00-0027651","Dexter McCluster","WR","KC","2012121612",2012,15,10,59,0,7
"00-0027651","Dexter McCluster","WR","KC","2012122305",2012,16,5,30,0,3
"00-0027651","Dexter McCluster","WR","KC","2012123012",2012,17,2,5,0,1
"00-0029654","A.J. Jenkins","WR","KC","",2012,1,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,2,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,3,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,4,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,5,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,6,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,7,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,8,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,9,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,10,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,11,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,12,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,13,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,14,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,15,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","",2012,16,0,0,0,0
"00-0029654","A.J. Jenkins","WR","KC","2012123014",2012,17,1,0,0,0
"00-0026901","Mike Wallace","WR","MIA","2012090912",2012,1,7,37,1,4
"00-0026901","Mike Wallace","WR","MIA","2012091610",2012,2,5,74,1,5
"00-0026901","Mike Wallace","WR","MIA","2012092312",2012,3,12,123,1,8
"00-0026901","Mike Wallace","WR","MIA","",2012,4,0,0,0,0
"00-0026901","Mike Wallace","WR","MIA","2012100701",2012,5,9,17,0,2
"00-0026901","Mike Wallace","WR","MIA","2012101100",2012,6,4,94,1,2
"00-0026901","Mike Wallace","WR","MIA","2012102110",2012,7,17,52,0,8
"00-0026901","Mike Wallace","WR","MIA","2012102808",2012,8,9,62,0,7
"00-0026901","Mike Wallace","WR","MIA","2012110410",2012,9,5,66,1,3
"00-0026901","Mike Wallace","WR","MIA","2012111200",2012,10,9,14,1,3
"00-0026901","Mike Wallace","WR","MIA","2012111811",2012,11,7,26,0,4
"00-0026901","Mike Wallace","WR","MIA","2012112501",2012,12,7,9,0,1
"00-0026901","Mike Wallace","WR","MIA","2012120210",2012,13,8,44,0,5
"00-0026901","Mike Wallace","WR","MIA","2012120902",2012,14,13,112,2,7
"00-0026901","Mike Wallace","WR","MIA","2012121611",2012,15,10,95,0,4
"00-0026901","Mike Wallace","WR","MIA","2012122303",2012,16,6,13,0,1
"00-0026901","Mike Wallace","WR","MIA","",2012,17,0,0,0,0
"00-0026937","Brandon Gibson","WR","MIA","2012090905",2012,1,6,51,1,4
"00-0026937","Brandon Gibson","WR","MIA","2012091609",2012,2,4,53,1,2
"00-0026937","Brandon Gibson","WR","MIA","2012092301",2012,3,6,19,0,2
"00-0026937","Brandon Gibson","WR","MIA","2012093005",2012,4,5,28,0,2
"00-0026937","Brandon Gibson","WR","MIA","2012100400",2012,5,4,33,0,3
"00-0026937","Brandon Gibson","WR","MIA","2012101405",2012,6,9,91,0,7
"00-0026937","Brandon Gibson","WR","MIA","2012102104",2012,7,7,60,0,5
"00-0026937","Brandon Gibson","WR","MIA","2012102804",2012,8,3,46,0,3
"00-0026937","Brandon Gibson","WR","MIA","",2012,9,0,0,0,0
"00-0026937","Brandon Gibson","WR","MIA","2012111110",2012,10,6,47,0,3
"00-0026937","Brandon Gibson","WR","MIA","2012111805",2012,11,5,9,2,3
"00-0026937","Brandon Gibson","WR","MIA","2012112510",2012,12,3,0,0,0
"00-0026937","Brandon Gibson","WR","MIA","",2012,13,0,0,0,0
"00-0026937","Brandon Gibson","WR","MIA","2012120908",2012,14,9,100,1,6
"00-0026937","Brandon Gibson","WR","MIA","2012121603",2012,15,8,76,0,6
"00-0026937","Brandon Gibson","WR","MIA","2012122308",2012,16,3,33,0,2
"00-0026937","Brandon Gibson","WR","MIA","2012123015",2012,17,6,45,0,3
"00-0027077","Brian Hartline","WR","MIA","2012090903",2012,1,8,50,0,3
"00-0027077","Brian Hartline","WR","MIA","2012091612",2012,2,12,111,0,9
"00-0027077","Brian Hartline","WR","MIA","2012092306",2012,3,10,41,0,1
"00-0027077","Brian Hartline","WR","MIA","2012093007",2012,4,19,253,1,12
"00-0027077","Brian Hartline","WR","MIA","2012100705",2012,5,5,59,0,4
"00-0027077","Brian Hartline","WR","MIA","",2012,6,0,0,0,0
"00-0027077","Brian Hartline","WR","MIA","",2012,7,0,0,0,0
"00-0027077","Brian Hartline","WR","MIA","2012102801",2012,8,6,41,0,4
"00-0027077","Brian Hartline","WR","MIA","2012110407",2012,9,12,107,0,8
"00-0027077","Brian Hartline","WR","MIA","2012111102",2012,10,10,79,0,8
"00-0027077","Brian Hartline","WR","MIA","2012111500",2012,11,8,49,0,4
"00-0027077","Brian Hartline","WR","MIA","2012112507",2012,12,5,17,0,2
"00-0027077","Brian Hartline","WR","MIA","2012120207",2012,13,11,84,0,5
"00-0027077","Brian Hartline","WR","MIA","2012120910",2012,14,8,34,0,2
"00-0027077","Brian Hartline","WR","MIA","2012121605",2012,15,6,77,0,5
"00-0027077","Brian Hartline","WR","MIA","2012122302",2012,16,7,12,0,2
"00-0027077","Brian Hartline","WR","MIA","2012123001",2012,17,7,69,0,5
"00-0028400","Armon Binns","WR","MIA","2012091000",2012,1,5,28,0,4
"00-0028400","Armon Binns","WR","MIA","2012091606",2012,2,6,66,0,5
"00-0028400","Armon Binns","WR","MIA","2012092304",2012,3,3,63,1,3
"00-0028400","Armon Binns","WR","MIA","2012093009",2012,4,5,0,0,0
"00-0028400","Armon Binns","WR","MIA","2012100705",2012,5,6,41,0,4
"00-0028400","Armon Binns","WR","MIA","2012101403",2012,6,5,12,0,2
"00-0028400","Armon Binns","WR","MIA","",2012,7,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,8,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","2012110404",2012,9,1,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,10,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,11,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,12,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,13,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,14,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","",2012,15,0,0,0,0
"00-0028400","Armon Binns","WR","MIA","2012122302",2012,16,4,27,0,3
"00-0028400","Armon Binns","WR","MIA","2012123001",2012,17,7,40,0,3
"00-0029580","Rishard Matthews","WR","MIA","",2012,1,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,2,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,3,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,4,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,5,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,6,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,7,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,8,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,9,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","",2012,10,0,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","2012111500",2012,11,2,19,0,1
"00-0029580","Rishard Matthews","WR","MIA","2012112507",2012,12,1,0,0,0
"00-0029580","Rishard Matthews","WR","MIA","2012120207",2012,13,3,28,0,1
"00-0029580","Rishard Matthews","WR","MIA","2012120910",2012,14,2,8,0,1
"00-0029580","Rishard Matthews","WR","MIA","2012121605",2012,15,5,23,0,3
"00-0029580","Rishard Matthews","WR","MIA","2012122302",2012,16,3,37,0,2
"00-0029580","Rishard Matthews","WR","MIA","2012123001",2012,17,7,36,0,3
"00-0024267","Greg Jennings","WR","MIN","2012090909",2012,1,9,34,0,5
"00-0024267","Greg Jennings","WR","MIN","",2012,2,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","2012092400",2012,3,10,35,0,6
"00-0024267","Greg Jennings","WR","MIN","2012093010",2012,4,3,9,1,1
"00-0024267","Greg Jennings","WR","MIN","",2012,5,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,6,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,7,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,8,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,9,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,10,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,11,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","",2012,12,0,0,0,0
"00-0024267","Greg Jennings","WR","MIN","2012120201",2012,13,8,46,0,4
"00-0024267","Greg Jennings","WR","MIN","2012120913",2012,14,4,27,0,1
"00-0024267","Greg Jennings","WR","MIN","2012121600",2012,15,7,50,0,4
"00-0024267","Greg Jennings","WR","MIN","2012122300",2012,16,9,45,1,7
"00-0024267","Greg Jennings","WR","MIN","2012123009",2012,17,12,120,2,8
"00-0026186","Jerome Simpson","WR","MIN","",2012,1,0,0,0,0
"00-0026186","Jerome Simpson","WR","MIN","",2012,2,0,0,0,0
"00-0026186","Jerome Simpson","WR","MIN","",2012,3,0,0,0,0
"00-0026186","Jerome Simpson","WR","MIN","2012093003",2012,4,5,50,0,4
"00-0026186","Jerome Simpson","WR","MIN","2012100704",2012,5,3,0,0,0
"00-0026186","Jerome Simpson","WR","MIN","",2012,6,0,0,0,0
"00-0026186","Jerome Simpson","WR","MIN","2012102101",2012,7,1,8,0,1
"00-0026186","Jerome Simpson","WR","MIN","2012102500",2012,8,7,37,0,2
"00-0026186","Jerome Simpson","WR","MIN","2012110408",2012,9,2,14,0,1
"00-0026186","Jerome Simpson","WR","MIN","2012111107",2012,10,5,28,0,3
"00-0026186","Jerome Simpson","WR","MIN","",2012,11,0,0,0,0
"00-0026186","Jerome Simpson","WR","MIN","2012112505",2012,12,5,1,0,1
"00-0026186","Jerome Simpson","WR","MIN","2012120201",2012,13,7,25,0,2
"00-0026186","Jerome Simpson","WR","MIN","2012120905",2012,14,1,13,0,1
"00-0026186","Jerome Simpson","WR","MIN","2012121603",2012,15,6,27,0,4
"00-0026186","Jerome Simpson","WR","MIN","2012122310",2012,16,5,32,0,4
"00-0026186","Jerome Simpson","WR","MIN","2012123009",2012,17,6,39,0,3
"00-0027796","Joe Webb","WR","MIN","",2012,1,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,2,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,3,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,4,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","2012100704",2012,5,1,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,6,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,7,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,8,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,9,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,10,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,11,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,12,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,13,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,14,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,15,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,16,0,0,0,0
"00-0027796","Joe Webb","WR","MIN","",2012,17,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,1,0,0,0,0
"00-0029572","Jarius Wright","WR","MIN","",2012,2,0,0,0,0
